inFFT[0].re, 0x00003800,
inFFT[344].re, 0xFFFFB000,
inFFT[344].im, 0x00000000,
inFFT[345].re, 0xFFFFC800,
inFFT[345].im, 0x00000000,
inFFT[346].re, 0xFFFFF000,
inFFT[346].im, 0x00000000,
inFFT[347].re, 0x00001800,
inFFT[347].im, 0x00000000,
inFFT[348].re, 0x00003400,
inFFT[348].im, 0x00000000,
inFFT[349].re, 0x00003400,
inFFT[349].im, 0x00000000,
inFFT[350].re, 0x00002000,
inFFT[350].im, 0x00000000,
inFFT[351].re, 0xFFFFF800,
inFFT[351].im, 0x00000000,
inFFT[352].re, 0xFFFFD000,
inFFT[352].im, 0x00000000,
inFFT[353].re, 0xFFFFB800,
inFFT[353].im, 0x00000000,
inFFT[354].re, 0xFFFFB000,
inFFT[354].im, 0x00000000,
inFFT[355].re, 0xFFFFC800,
inFFT[355].im, 0x00000000,
inFFT[356].re, 0xFFFFF000,
inFFT[356].im, 0x00000000,
inFFT[357].re, 0x00001800,
inFFT[357].im, 0x00000000,
inFFT[358].re, 0x00003400,
inFFT[358].im, 0x00000000,
inFFT[359].re, 0x00003800,
inFFT[359].im, 0x00000000,
inFFT[360].re, 0x00002000,
inFFT[360].im, 0x00000000,
inFFT[361].re, 0xFFFFF800,
inFFT[361].im, 0x00000000,
inFFT[362].re, 0xFFFFD000,
inFFT[362].im, 0x00000000,
inFFT[363].re, 0xFFFFB400,
inFFT[363].im, 0x00000000,
inFFT[364].re, 0xFFFFB000,
inFFT[364].im, 0x00000000,
inFFT[365].re, 0xFFFFC800,
inFFT[365].im, 0x00000000,
inFFT[366].re, 0xFFFFF000,
inFFT[366].im, 0x00000000,
inFFT[367].re, 0x00001800,
inFFT[367].im, 0x00000000,
inFFT[368].re, 0x00003400,
inFFT[368].im, 0x00000000,
inFFT[369].re, 0x00003800,
inFFT[369].im, 0x00000000,
inFFT[370].re, 0x00002000,
inFFT[370].im, 0x00000000,
inFFT[371].re, 0xFFFFF800,
inFFT[371].im, 0x00000000,
inFFT[372].re, 0xFFFFD000,
inFFT[372].im, 0x00000000,
inFFT[373].re, 0xFFFFB400,
inFFT[373].im, 0x00000000,
inFFT[374].re, 0xFFFFB000,
inFFT[374].im, 0x00000000,
inFFT[375].re, 0xFFFFC800,
inFFT[375].im, 0x00000000,
inFFT[376].re, 0xFFFFF000,
inFFT[376].im, 0x00000000,
inFFT[377].re, 0x00001C00,
inFFT[377].im, 0x00000000,
inFFT[378].re, 0x00003400,
inFFT[378].im, 0x00000000,
inFFT[379].re, 0x00003800,
inFFT[379].im, 0x00000000,
inFFT[380].re, 0x00002000,
inFFT[380].im, 0x00000000,
inFFT[381].re, 0xFFFFF800,
inFFT[381].im, 0x00000000,
inFFT[382].re, 0xFFFFD000,
inFFT[382].im, 0x00000000,
inFFT[383].re, 0xFFFFB400,
inFFT[383].im, 0x00000000,
inFFT[384].re, 0xFFFFB400,
inFFT[384].im, 0x00000000,
inFFT[385].re, 0xFFFFC800,
inFFT[385].im, 0x00000000,
inFFT[386].re, 0xFFFFF000,
inFFT[386].im, 0x00000000,
inFFT[387].re, 0x00001C00,
inFFT[387].im, 0x00000000,
inFFT[388].re, 0x00003400,
inFFT[388].im, 0x00000000,
inFFT[389].re, 0x00003400,
inFFT[389].im, 0x00000000,
inFFT[390].re, 0x00002000,
inFFT[390].im, 0x00000000,
inFFT[391].re, 0xFFFFF800,
inFFT[391].im, 0x00000000,
inFFT[392].re, 0xFFFFD000,
inFFT[392].im, 0x00000000,
inFFT[393].re, 0xFFFFB400,
inFFT[393].im, 0x00000000,
inFFT[394].re, 0xFFFFB000,
inFFT[394].im, 0x00000000,
inFFT[395].re, 0xFFFFC800,
inFFT[395].im, 0x00000000,
inFFT[396].re, 0xFFFFF000,
inFFT[396].im, 0x00000000,
inFFT[397].re, 0x00001800,
inFFT[397].im, 0x00000000,
inFFT[398].re, 0x00003400,
inFFT[398].im, 0x00000000,
inFFT[399].re, 0x00003400,
inFFT[399].im, 0x00000000,
inFFT[400].re, 0x00002000,
inFFT[400].im, 0x00000000,
inFFT[401].re, 0xFFFFF800,
inFFT[401].im, 0x00000000,
inFFT[402].re, 0xFFFFCC00,
inFFT[402].im, 0x00000000,
inFFT[403].re, 0xFFFFB400,
inFFT[403].im, 0x00000000,
inFFT[404].re, 0xFFFFB000,
inFFT[404].im, 0x00000000,
inFFT[405].re, 0xFFFFCC00,
inFFT[405].im, 0x00000000,
inFFT[406].re, 0xFFFFF000,
inFFT[406].im, 0x00000000,
inFFT[407].re, 0x00001C00,
inFFT[407].im, 0x00000000,
inFFT[408].re, 0x00003400,
inFFT[408].im, 0x00000000,
inFFT[409].re, 0x00003800,
inFFT[409].im, 0x00000000,
inFFT[410].re, 0x00002000,
inFFT[410].im, 0x00000000,
inFFT[411].re, 0xFFFFF800,
inFFT[411].im, 0x00000000,
inFFT[412].re, 0xFFFFD000,
inFFT[412].im, 0x00000000,
inFFT[413].re, 0xFFFFB400,
inFFT[413].im, 0x00000000,
inFFT[414].re, 0xFFFFB400,
inFFT[414].im, 0x00000000,
inFFT[415].re, 0xFFFFC800,
inFFT[415].im, 0x00000000,
inFFT[416].re, 0xFFFFF000,
inFFT[416].im, 0x00000000,
inFFT[417].re, 0x00001C00,
inFFT[417].im, 0x00000000,
inFFT[418].re, 0x00003400,
inFFT[418].im, 0x00000000,
inFFT[419].re, 0x00003800,
inFFT[419].im, 0x00000000,
inFFT[420].re, 0x00002000,
inFFT[420].im, 0x00000000,
inFFT[421].re, 0xFFFFF800,
inFFT[421].im, 0x00000000,
inFFT[422].re, 0xFFFFD000,
inFFT[422].im, 0x00000000,
inFFT[423].re, 0xFFFFB400,
inFFT[423].im, 0x00000000,
inFFT[424].re, 0xFFFFB400,
inFFT[424].im, 0x00000000,
inFFT[425].re, 0xFFFFC800,
inFFT[425].im, 0x00000000,
inFFT[426].re, 0xFFFFF000,
inFFT[426].im, 0x00000000,
inFFT[427].re, 0x00001800,
inFFT[427].im, 0x00000000,
inFFT[428].re, 0x00003800,
inFFT[428].im, 0x00000000,
inFFT[429].re, 0x00003800,
inFFT[429].im, 0x00000000,
inFFT[430].re, 0x00002000,
inFFT[430].im, 0x00000000,
inFFT[431].re, 0xFFFFF800,
inFFT[431].im, 0x00000000,
inFFT[432].re, 0xFFFFD000,
inFFT[432].im, 0x00000000,
inFFT[433].re, 0xFFFFB400,
inFFT[433].im, 0x00000000,
inFFT[434].re, 0xFFFFB000,
inFFT[434].im, 0x00000000,
inFFT[435].re, 0xFFFFCC00,
inFFT[435].im, 0x00000000,
inFFT[436].re, 0xFFFFF000,
inFFT[436].im, 0x00000000,
inFFT[437].re, 0x00001C00,
inFFT[437].im, 0x00000000,
inFFT[438].re, 0x00003400,
inFFT[438].im, 0x00000000,
inFFT[439].re, 0x00003800,
inFFT[439].im, 0x00000000,
inFFT[440].re, 0x00002000,
inFFT[440].im, 0x00000000,
inFFT[441].re, 0xFFFFF800,
inFFT[441].im, 0x00000000,
inFFT[442].re, 0xFFFFCC00,
inFFT[442].im, 0x00000000,
inFFT[443].re, 0xFFFFB400,
inFFT[443].im, 0x00000000,
inFFT[444].re, 0xFFFFB400,
inFFT[444].im, 0x00000000,
inFFT[445].re, 0xFFFFC800,
inFFT[445].im, 0x00000000,
inFFT[446].re, 0xFFFFF000,
inFFT[446].im, 0x00000000,
inFFT[447].re, 0x00001C00,
inFFT[447].im, 0x00000000,
inFFT[448].re, 0x00003400,
inFFT[448].im, 0x00000000,
inFFT[449].re, 0x00003800,
inFFT[449].im, 0x00000000,
inFFT[450].re, 0x00002000,
inFFT[450].im, 0x00000000,
inFFT[451].re, 0xFFFFF800,
inFFT[451].im, 0x00000000,
inFFT[452].re, 0xFFFFCC00,
inFFT[452].im, 0x00000000,
inFFT[453].re, 0xFFFFB400,
inFFT[453].im, 0x00000000,
inFFT[454].re, 0xFFFFB400,
inFFT[454].im, 0x00000000,
inFFT[455].re, 0xFFFFCC00,
inFFT[455].im, 0x00000000,
inFFT[456].re, 0xFFFFF000,
inFFT[456].im, 0x00000000,
inFFT[457].re, 0x00001C00,
inFFT[457].im, 0x00000000,
inFFT[458].re, 0x00003400,
inFFT[458].im, 0x00000000,
inFFT[459].re, 0x00003800,
inFFT[459].im, 0x00000000,
inFFT[460].re, 0x00002000,
inFFT[460].im, 0x00000000,
inFFT[461].re, 0xFFFFF800,
inFFT[461].im, 0x00000000,
inFFT[462].re, 0xFFFFCC00,
inFFT[462].im, 0x00000000,
inFFT[463].re, 0xFFFFB400,
inFFT[463].im, 0x00000000,
inFFT[464].re, 0xFFFFB000,
inFFT[464].im, 0x00000000,
inFFT[465].re, 0xFFFFCC00,
inFFT[465].im, 0x00000000,
inFFT[466].re, 0xFFFFF000,
inFFT[466].im, 0x00000000,
inFFT[467].re, 0x00001C00,
inFFT[467].im, 0x00000000,
inFFT[468].re, 0x00003400,
inFFT[468].im, 0x00000000,
inFFT[469].re, 0x00003800,
inFFT[469].im, 0x00000000,
inFFT[470].re, 0x00002000,
inFFT[470].im, 0x00000000,
inFFT[471].re, 0xFFFFF800,
inFFT[471].im, 0x00000000,
inFFT[472].re, 0xFFFFD000,
inFFT[472].im, 0x00000000,
inFFT[473].re, 0xFFFFB400,
inFFT[473].im, 0x00000000,
inFFT[474].re, 0xFFFFB400,
inFFT[474].im, 0x00000000,
inFFT[475].re, 0xFFFFC800,
inFFT[475].im, 0x00000000,
inFFT[476].re, 0xFFFFF000,
inFFT[476].im, 0x00000000,
inFFT[477].re, 0x00001C00,
inFFT[477].im, 0x00000000,
inFFT[478].re, 0x00003400,
inFFT[478].im, 0x00000000,
inFFT[479].re, 0x00003800,
inFFT[479].im, 0x00000000,
inFFT[480].re, 0x00001C00,
inFFT[480].im, 0x00000000,
inFFT[481].re, 0xFFFFF800,
inFFT[481].im, 0x00000000,
inFFT[482].re, 0xFFFFCC00,
inFFT[482].im, 0x00000000,
inFFT[483].re, 0xFFFFB400,
inFFT[483].im, 0x00000000,
inFFT[484].re, 0xFFFFB400,
inFFT[484].im, 0x00000000,
inFFT[485].re, 0xFFFFCC00,
inFFT[485].im, 0x00000000,
inFFT[486].re, 0xFFFFF000,
inFFT[486].im, 0x00000000,
inFFT[487].re, 0x00001C00,
inFFT[487].im, 0x00000000,
inFFT[488].re, 0x00003400,
inFFT[488].im, 0x00000000,
inFFT[489].re, 0x00003800,
inFFT[489].im, 0x00000000,
inFFT[490].re, 0x00001C00,
inFFT[490].im, 0x00000000,
inFFT[491].re, 0xFFFFF800,
inFFT[491].im, 0x00000000,
inFFT[492].re, 0xFFFFD000,
inFFT[492].im, 0x00000000,
inFFT[493].re, 0xFFFFB400,
inFFT[493].im, 0x00000000,
inFFT[494].re, 0xFFFFB400,
inFFT[494].im, 0x00000000,
inFFT[495].re, 0xFFFFCC00,
inFFT[495].im, 0x00000000,
inFFT[496].re, 0xFFFFF000,
inFFT[496].im, 0x00000000,
inFFT[497].re, 0x00001C00,
inFFT[497].im, 0x00000000,
inFFT[498].re, 0x00003400,
inFFT[498].im, 0x00000000,
inFFT[499].re, 0x00003800,
inFFT[499].im, 0x00000000,
inFFT[500].re, 0x00002000,
inFFT[500].im, 0x00000000,
inFFT[501].re, 0xFFFFF800,
inFFT[501].im, 0x00000000,
inFFT[502].re, 0xFFFFCC00,
inFFT[502].im, 0x00000000,
inFFT[503].re, 0xFFFFB400,
inFFT[503].im, 0x00000000,
inFFT[504].re, 0xFFFFB400,
inFFT[504].im, 0x00000000,
inFFT[505].re, 0xFFFFC800,
inFFT[505].im, 0x00000000,
inFFT[506].re, 0xFFFFF000,
inFFT[506].im, 0x00000000,
inFFT[507].re, 0x00001C00,
inFFT[507].im, 0x00000000,
inFFT[508].re, 0x00003400,
inFFT[508].im, 0x00000000,
inFFT[509].re, 0x00003400,
inFFT[509].im, 0x00000000,
inFFT[510].re, 0x00002000,
inFFT[510].im, 0x00000000,
inFFT[511].re, 0xFFFFF800,
inFFT[511].im, 0x00000000,
inFFT[512].re, 0xFFFFD000,
inFFT[512].im, 0x00000000,
inFFT[513].re, 0xFFFFB400,
inFFT[513].im, 0x00000000,
inFFT[514].re, 0xFFFFB400,
inFFT[514].im, 0x00000000,
inFFT[515].re, 0xFFFFCC00,
inFFT[515].im, 0x00000000,
inFFT[516].re, 0xFFFFF000,
inFFT[516].im, 0x00000000,
inFFT[517].re, 0x00001C00,
inFFT[517].im, 0x00000000,
inFFT[518].re, 0x00003400,
inFFT[518].im, 0x00000000,
inFFT[519].re, 0x00003800,
inFFT[519].im, 0x00000000,
inFFT[520].re, 0x00001C00,
inFFT[520].im, 0x00000000,
inFFT[521].re, 0xFFFFF800,
inFFT[521].im, 0x00000000,
inFFT[522].re, 0xFFFFCC00,
inFFT[522].im, 0x00000000,
inFFT[523].re, 0xFFFFB400,
inFFT[523].im, 0x00000000,
inFFT[524].re, 0xFFFFB400,
inFFT[524].im, 0x00000000,
inFFT[525].re, 0xFFFFCC00,
inFFT[525].im, 0x00000000,
inFFT[526].re, 0xFFFFF000,
inFFT[526].im, 0x00000000,
inFFT[527].re, 0x00001C00,
inFFT[527].im, 0x00000000,
inFFT[528].re, 0x00003400,
inFFT[528].im, 0x00000000,
inFFT[529].re, 0x00003800,
inFFT[529].im, 0x00000000,
inFFT[530].re, 0x00001C00,
inFFT[530].im, 0x00000000,
inFFT[531].re, 0xFFFFF800,
inFFT[531].im, 0x00000000,
inFFT[532].re, 0xFFFFCC00,
inFFT[532].im, 0x00000000,
inFFT[533].re, 0xFFFFB400,
inFFT[533].im, 0x00000000,
inFFT[534].re, 0xFFFFB400,
inFFT[534].im, 0x00000000,
inFFT[535].re, 0xFFFFCC00,
inFFT[535].im, 0x00000000,
inFFT[536].re, 0xFFFFF000,
inFFT[536].im, 0x00000000,
inFFT[537].re, 0x00001C00,
inFFT[537].im, 0x00000000,
inFFT[538].re, 0x00003400,
inFFT[538].im, 0x00000000,
inFFT[539].re, 0x00003800,
inFFT[539].im, 0x00000000,
inFFT[540].re, 0x00002000,
inFFT[540].im, 0x00000000,
inFFT[541].re, 0xFFFFF800,
inFFT[541].im, 0x00000000,
inFFT[542].re, 0xFFFFD000,
inFFT[542].im, 0x00000000,
inFFT[543].re, 0xFFFFB400,
inFFT[543].im, 0x00000000,
inFFT[544].re, 0xFFFFB400,
inFFT[544].im, 0x00000000,
inFFT[545].re, 0xFFFFCC00,
inFFT[545].im, 0x00000000,
inFFT[546].re, 0xFFFFF000,
inFFT[546].im, 0x00000000,
inFFT[547].re, 0x00001C00,
inFFT[547].im, 0x00000000,
inFFT[548].re, 0x00003800,
inFFT[548].im, 0x00000000,
inFFT[549].re, 0x00003800,
inFFT[549].im, 0x00000000,
inFFT[550].re, 0x00001C00,
inFFT[550].im, 0x00000000,
inFFT[551].re, 0xFFFFF800,
inFFT[551].im, 0x00000000,
inFFT[552].re, 0xFFFFCC00,
inFFT[552].im, 0x00000000,
inFFT[553].re, 0xFFFFB400,
inFFT[553].im, 0x00000000,
inFFT[554].re, 0xFFFFB400,
inFFT[554].im, 0x00000000,
inFFT[555].re, 0xFFFFCC00,
inFFT[555].im, 0x00000000,
inFFT[556].re, 0xFFFFF400,
inFFT[556].im, 0x00000000,
inFFT[557].re, 0x00001C00,
inFFT[557].im, 0x00000000,
inFFT[558].re, 0x00003400,
inFFT[558].im, 0x00000000,
inFFT[559].re, 0x00003800,
inFFT[559].im, 0x00000000,
inFFT[560].re, 0x00002000,
inFFT[560].im, 0x00000000,
inFFT[561].re, 0xFFFFF800,
inFFT[561].im, 0x00000000,
inFFT[562].re, 0xFFFFCC00,
inFFT[562].im, 0x00000000,
inFFT[563].re, 0xFFFFB400,
inFFT[563].im, 0x00000000,
inFFT[564].re, 0xFFFFB400,
inFFT[564].im, 0x00000000,
inFFT[565].re, 0xFFFFCC00,
inFFT[565].im, 0x00000000,
inFFT[566].re, 0xFFFFF400,
inFFT[566].im, 0x00000000,
inFFT[567].re, 0x00001C00,
inFFT[567].im, 0x00000000,
inFFT[568].re, 0x00003800,
inFFT[568].im, 0x00000000,
inFFT[569].re, 0x00003800,
inFFT[569].im, 0x00000000,
inFFT[570].re, 0x00001C00,
inFFT[570].im, 0x00000000,
inFFT[571].re, 0xFFFFF400,
inFFT[571].im, 0x00000000,
inFFT[572].re, 0xFFFFCC00,
inFFT[572].im, 0x00000000,
inFFT[573].re, 0xFFFFB400,
inFFT[573].im, 0x00000000,
inFFT[574].re, 0xFFFFB400,
inFFT[574].im, 0x00000000,
inFFT[575].re, 0xFFFFCC00,
inFFT[575].im, 0x00000000,
inFFT[576].re, 0xFFFFF400,
inFFT[576].im, 0x00000000,
inFFT[577].re, 0x00001C00,
inFFT[577].im, 0x00000000,
inFFT[578].re, 0x00003400,
inFFT[578].im, 0x00000000,
inFFT[579].re, 0x00003400,
inFFT[579].im, 0x00000000,
inFFT[580].re, 0x00001C00,
inFFT[580].im, 0x00000000,
inFFT[581].re, 0xFFFFF400,
inFFT[581].im, 0x00000000,
inFFT[582].re, 0xFFFFCC00,
inFFT[582].im, 0x00000000,
inFFT[583].re, 0xFFFFB400,
inFFT[583].im, 0x00000000,
inFFT[584].re, 0xFFFFB400,
inFFT[584].im, 0x00000000,
inFFT[585].re, 0xFFFFCC00,
inFFT[585].im, 0x00000000,
inFFT[586].re, 0xFFFFF400,
inFFT[586].im, 0x00000000,
inFFT[587].re, 0x00001C00,
inFFT[587].im, 0x00000000,
inFFT[588].re, 0x00003400,
inFFT[588].im, 0x00000000,
inFFT[589].re, 0x00003400,
inFFT[589].im, 0x00000000,
inFFT[590].re, 0x00001C00,
inFFT[590].im, 0x00000000,
inFFT[591].re, 0xFFFFF400,
inFFT[591].im, 0x00000000,
inFFT[592].re, 0xFFFFCC00,
inFFT[592].im, 0x00000000,
inFFT[593].re, 0xFFFFB400,
inFFT[593].im, 0x00000000,
inFFT[594].re, 0xFFFFB000,
inFFT[594].im, 0x00000000,
inFFT[595].re, 0xFFFFCC00,
inFFT[595].im, 0x00000000,
inFFT[596].re, 0xFFFFF000,
inFFT[596].im, 0x00000000,
inFFT[597].re, 0x00001C00,
inFFT[597].im, 0x00000000,
inFFT[598].re, 0x00003400,
inFFT[598].im, 0x00000000,
inFFT[599].re, 0x00003800,
inFFT[599].im, 0x00000000,
inFFT[600].re, 0x00001C00,
inFFT[600].im, 0x00000000,
inFFT[601].re, 0xFFFFF400,
inFFT[601].im, 0x00000000,
inFFT[602].re, 0xFFFFCC00,
inFFT[602].im, 0x00000000,
inFFT[603].re, 0xFFFFB400,
inFFT[603].im, 0x00000000,
inFFT[604].re, 0xFFFFB000,
inFFT[604].im, 0x00000000,
inFFT[605].re, 0xFFFFCC00,
inFFT[605].im, 0x00000000,
inFFT[606].re, 0xFFFFF400,
inFFT[606].im, 0x00000000,
inFFT[607].re, 0x00001C00,
inFFT[607].im, 0x00000000,
inFFT[608].re, 0x00003400,
inFFT[608].im, 0x00000000,
inFFT[609].re, 0x00003400,
inFFT[609].im, 0x00000000,
inFFT[610].re, 0x00001C00,
inFFT[610].im, 0x00000000,
inFFT[611].re, 0xFFFFF400,
inFFT[611].im, 0x00000000,
inFFT[612].re, 0xFFFFCC00,
inFFT[612].im, 0x00000000,
inFFT[613].re, 0xFFFFB400,
inFFT[613].im, 0x00000000,
inFFT[614].re, 0xFFFFB400,
inFFT[614].im, 0x00000000,
inFFT[615].re, 0xFFFFCC00,
inFFT[615].im, 0x00000000,
inFFT[616].re, 0xFFFFF400,
inFFT[616].im, 0x00000000,
inFFT[617].re, 0x00001C00,
inFFT[617].im, 0x00000000,
inFFT[618].re, 0x00003400,
inFFT[618].im, 0x00000000,
inFFT[619].re, 0x00003800,
inFFT[619].im, 0x00000000,
inFFT[620].re, 0x00001C00,
inFFT[620].im, 0x00000000,
inFFT[621].re, 0xFFFFF800,
inFFT[621].im, 0x00000000,
inFFT[622].re, 0xFFFFCC00,
inFFT[622].im, 0x00000000,
inFFT[623].re, 0xFFFFB400,
inFFT[623].im, 0x00000000,
inFFT[624].re, 0xFFFFB400,
inFFT[624].im, 0x00000000,
inFFT[625].re, 0xFFFFCC00,
inFFT[625].im, 0x00000000,
inFFT[626].re, 0xFFFFF400,
inFFT[626].im, 0x00000000,
inFFT[627].re, 0x00001C00,
inFFT[627].im, 0x00000000,
inFFT[628].re, 0x00003400,
inFFT[628].im, 0x00000000,
inFFT[629].re, 0x00003400,
inFFT[629].im, 0x00000000,
inFFT[630].re, 0x00001C00,
inFFT[630].im, 0x00000000,
inFFT[631].re, 0xFFFFF400,
inFFT[631].im, 0x00000000,
inFFT[632].re, 0xFFFFCC00,
inFFT[632].im, 0x00000000,
inFFT[633].re, 0xFFFFB400,
inFFT[633].im, 0x00000000,
inFFT[634].re, 0xFFFFB400,
inFFT[634].im, 0x00000000,
inFFT[635].re, 0xFFFFCC00,
inFFT[635].im, 0x00000000,
inFFT[636].re, 0xFFFFF400,
inFFT[636].im, 0x00000000,
inFFT[637].re, 0x00001C00,
inFFT[637].im, 0x00000000,
inFFT[638].re, 0x00003400,
inFFT[638].im, 0x00000000,
inFFT[639].re, 0x00003400,
inFFT[639].im, 0x00000000,
inFFT[640].re, 0x00001C00,
inFFT[640].im, 0x00000000,
inFFT[641].re, 0xFFFFF400,
inFFT[641].im, 0x00000000,
inFFT[642].re, 0xFFFFCC00,
inFFT[642].im, 0x00000000,
inFFT[643].re, 0xFFFFB400,
inFFT[643].im, 0x00000000,
inFFT[644].re, 0xFFFFB400,
inFFT[644].im, 0x00000000,
inFFT[645].re, 0xFFFFCC00,
inFFT[645].im, 0x00000000,
inFFT[646].re, 0xFFFFF400,
inFFT[646].im, 0x00000000,
inFFT[647].re, 0x00001C00,
inFFT[647].im, 0x00000000,
inFFT[648].re, 0x00003800,
inFFT[648].im, 0x00000000,
inFFT[649].re, 0x00003400,
inFFT[649].im, 0x00000000,
inFFT[650].re, 0x00001C00,
inFFT[650].im, 0x00000000,
inFFT[651].re, 0xFFFFF000,
inFFT[651].im, 0x00000000,
inFFT[652].re, 0xFFFFCC00,
inFFT[652].im, 0x00000000,
inFFT[653].re, 0xFFFFB400,
inFFT[653].im, 0x00000000,
inFFT[654].re, 0xFFFFB400,
inFFT[654].im, 0x00000000,
inFFT[655].re, 0xFFFFCC00,
inFFT[655].im, 0x00000000,
inFFT[656].re, 0xFFFFF400,
inFFT[656].im, 0x00000000,
inFFT[657].re, 0x00001C00,
inFFT[657].im, 0x00000000,
inFFT[658].re, 0x00003800,
inFFT[658].im, 0x00000000,
inFFT[659].re, 0x00003400,
inFFT[659].im, 0x00000000,
inFFT[660].re, 0x00001C00,
inFFT[660].im, 0x00000000,
inFFT[661].re, 0xFFFFF400,
inFFT[661].im, 0x00000000,
inFFT[662].re, 0xFFFFCC00,
inFFT[662].im, 0x00000000,
inFFT[663].re, 0xFFFFB400,
inFFT[663].im, 0x00000000,
inFFT[664].re, 0xFFFFB400,
inFFT[664].im, 0x00000000,
inFFT[665].re, 0xFFFFCC00,
inFFT[665].im, 0x00000000,
inFFT[666].re, 0xFFFFF400,
inFFT[666].im, 0x00000000,
inFFT[667].re, 0x00001C00,
inFFT[667].im, 0x00000000,
inFFT[668].re, 0x00003800,
inFFT[668].im, 0x00000000,
inFFT[669].re, 0x00003400,
inFFT[669].im, 0x00000000,
inFFT[670].re, 0x00001C00,
inFFT[670].im, 0x00000000,
inFFT[671].re, 0xFFFFF400,
inFFT[671].im, 0x00000000,
inFFT[672].re, 0xFFFFCC00,
inFFT[672].im, 0x00000000,
inFFT[673].re, 0xFFFFB400,
inFFT[673].im, 0x00000000,
inFFT[674].re, 0xFFFFB400,
inFFT[674].im, 0x00000000,
inFFT[675].re, 0xFFFFCC00,
inFFT[675].im, 0x00000000,
inFFT[676].re, 0xFFFFF800,
inFFT[676].im, 0x00000000,
inFFT[677].re, 0x00001C00,
inFFT[677].im, 0x00000000,
inFFT[678].re, 0x00003400,
inFFT[678].im, 0x00000000,
inFFT[679].re, 0x00003400,
inFFT[679].im, 0x00000000,
inFFT[680].re, 0x00001C00,
inFFT[680].im, 0x00000000,
inFFT[681].re, 0xFFFFF400,
inFFT[681].im, 0x00000000,
inFFT[682].re, 0xFFFFCC00,
inFFT[682].im, 0x00000000,
inFFT[683].re, 0xFFFFB400,
inFFT[683].im, 0x00000000,
